event_id,contact_key,domain,segment,channel,message_number,message_name,asset_id,campaign_id,event_date,renewal_due_date,days_to_due_at_send,sent,delivered,opened_or_read,clicked,renewed_after_message,renewal_date,revenue_mxn,message_cost_mxn,suppression_leakage_flag
EVT-0003818,AKKY-100686,cliente686.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-06,2026-02-05,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003819,AKKY-100686,cliente686.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-05,2026-02-05,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003820,AKKY-100686,cliente686.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-10,2026-02-05,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003821,AKKY-100687,cliente687.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-28,2026-02-27,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003822,AKKY-100687,cliente687.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-27,2026-02-27,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003823,AKKY-100687,cliente687.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003824,AKKY-100687,cliente687.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-28,2026-02-27,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0003825,AKKY-100687,cliente687.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-27,2026-02-27,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003826,AKKY-100687,cliente687.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003827,AKKY-100688,cliente688.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-20,2026-02-19,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003828,AKKY-100688,cliente688.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-19,2026-02-19,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003829,AKKY-100688,cliente688.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-24,2026-02-19,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003830,AKKY-100688,cliente688.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-20,2026-02-19,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003831,AKKY-100688,cliente688.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-19,2026-02-19,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003832,AKKY-100688,cliente688.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-24,2026-02-19,5,1,1,1,1,0,,0.0,0.92,0
EVT-0003833,AKKY-100689,cliente689.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-28,2026-02-27,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003834,AKKY-100689,cliente689.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-27,2026-02-27,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003835,AKKY-100689,cliente689.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-04,2026-02-27,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003836,AKKY-100689,cliente689.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-28,2026-02-27,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0003837,AKKY-100689,cliente689.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-27,2026-02-27,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003838,AKKY-100689,cliente689.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003839,AKKY-100690,cliente690.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-18,2026-01-18,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003840,AKKY-100690,cliente690.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-23,2026-01-18,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003841,AKKY-100690,cliente690.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-18,2026-01-18,0,1,1,1,0,1,2026-01-19,866.57,0.92,0
EVT-0003842,AKKY-100690,cliente690.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-23,2026-01-18,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003843,AKKY-100691,cliente691.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-14,2026-04-13,-30,1,1,0,0,1,2026-04-09,774.32,0.12,0
EVT-0003844,AKKY-100691,cliente691.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-13,2026-04-13,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003845,AKKY-100691,cliente691.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-18,2026-04-13,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003846,AKKY-100691,cliente691.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-14,2026-04-13,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003847,AKKY-100691,cliente691.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-13,2026-04-13,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003848,AKKY-100691,cliente691.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-18,2026-04-13,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003849,AKKY-100692,cliente692.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-16,2026-04-15,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003850,AKKY-100692,cliente692.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-15,2026-04-15,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003851,AKKY-100692,cliente692.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-20,2026-04-15,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003852,AKKY-100692,cliente692.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-16,2026-04-15,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003853,AKKY-100692,cliente692.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-15,2026-04-15,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003854,AKKY-100692,cliente692.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-20,2026-04-15,5,1,1,1,1,0,,0.0,0.92,0
EVT-0003855,AKKY-100693,cliente693.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-30,2026-01-30,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003856,AKKY-100693,cliente693.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-04,2026-01-30,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003857,AKKY-100693,cliente693.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-30,2026-01-30,0,1,1,1,1,0,,0.0,0.92,0
EVT-0003858,AKKY-100693,cliente693.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-04,2026-01-30,5,1,1,1,1,0,,0.0,0.92,0
EVT-0003859,AKKY-100694,cliente694.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-25,2026-02-24,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003860,AKKY-100694,cliente694.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-24,2026-02-24,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003861,AKKY-100694,cliente694.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-01,2026-02-24,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003862,AKKY-100694,cliente694.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-25,2026-02-24,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003863,AKKY-100694,cliente694.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-24,2026-02-24,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003864,AKKY-100694,cliente694.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-01,2026-02-24,5,1,1,1,0,1,2026-03-04,1014.4,0.92,0
EVT-0003865,AKKY-100695,cliente695.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-05,2026-02-04,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003866,AKKY-100695,cliente695.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-04,2026-02-04,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003867,AKKY-100695,cliente695.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-09,2026-02-04,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003868,AKKY-100695,cliente695.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-05,2026-02-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003869,AKKY-100695,cliente695.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-04,2026-02-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003870,AKKY-100695,cliente695.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-09,2026-02-04,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003871,AKKY-100696,cliente696.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-18,2026-02-17,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003872,AKKY-100696,cliente696.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-17,2026-02-17,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003873,AKKY-100696,cliente696.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-22,2026-02-17,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003874,AKKY-100696,cliente696.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-18,2026-02-17,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003875,AKKY-100696,cliente696.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-17,2026-02-17,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003876,AKKY-100696,cliente696.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-22,2026-02-17,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003877,AKKY-100697,cliente697.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-13,2026-01-13,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003878,AKKY-100697,cliente697.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-18,2026-01-13,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003879,AKKY-100697,cliente697.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-13,2026-01-13,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003880,AKKY-100697,cliente697.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-18,2026-01-13,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003881,AKKY-100698,cliente698.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-03,2026-04-02,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0003882,AKKY-100698,cliente698.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-02,2026-04-02,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003883,AKKY-100698,cliente698.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-07,2026-04-02,5,1,0,0,0,0,,0.0,0.12,0
EVT-0003884,AKKY-100698,cliente698.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-03,2026-04-02,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003885,AKKY-100698,cliente698.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-02,2026-04-02,0,1,1,1,1,1,2026-04-03,877.31,0.92,0
EVT-0003886,AKKY-100698,cliente698.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-07,2026-04-02,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003887,AKKY-100699,cliente699.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-15,2026-04-14,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003888,AKKY-100699,cliente699.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-14,2026-04-14,0,1,1,0,0,1,2026-04-15,707.33,0.12,0
EVT-0003889,AKKY-100699,cliente699.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-19,2026-04-14,5,1,1,0,0,0,,0.0,0.12,1
EVT-0003890,AKKY-100699,cliente699.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-15,2026-04-14,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003891,AKKY-100699,cliente699.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-14,2026-04-14,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003892,AKKY-100699,cliente699.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-19,2026-04-14,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003893,AKKY-100700,cliente700.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-28,2026-01-28,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003894,AKKY-100700,cliente700.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-02,2026-01-28,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003895,AKKY-100700,cliente700.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-28,2026-01-28,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003896,AKKY-100700,cliente700.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-02,2026-01-28,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003897,AKKY-100701,cliente701.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-20,2026-04-19,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003898,AKKY-100701,cliente701.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-19,2026-04-19,0,1,1,1,0,1,2026-04-20,887.15,0.12,0
EVT-0003899,AKKY-100701,cliente701.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-24,2026-04-19,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003900,AKKY-100701,cliente701.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-20,2026-04-19,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0003901,AKKY-100701,cliente701.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-19,2026-04-19,0,1,0,0,0,0,,0.0,0.92,0
EVT-0003902,AKKY-100701,cliente701.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-24,2026-04-19,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003903,AKKY-100702,cliente702.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-08,2026-02-07,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003904,AKKY-100702,cliente702.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-07,2026-02-07,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003905,AKKY-100702,cliente702.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-12,2026-02-07,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003906,AKKY-100702,cliente702.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-08,2026-02-07,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003907,AKKY-100702,cliente702.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-07,2026-02-07,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003908,AKKY-100702,cliente702.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-12,2026-02-07,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003909,AKKY-100703,cliente703.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-16,2026-04-15,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003910,AKKY-100703,cliente703.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-15,2026-04-15,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003911,AKKY-100703,cliente703.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-20,2026-04-15,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003912,AKKY-100703,cliente703.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-16,2026-04-15,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003913,AKKY-100703,cliente703.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-15,2026-04-15,0,1,1,1,1,0,,0.0,0.92,0
EVT-0003914,AKKY-100703,cliente703.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-20,2026-04-15,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003915,AKKY-100704,cliente704.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-21,2026-04-20,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003916,AKKY-100704,cliente704.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-20,2026-04-20,0,1,1,1,1,0,,0.0,0.12,0
EVT-0003917,AKKY-100704,cliente704.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-25,2026-04-20,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003918,AKKY-100704,cliente704.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-21,2026-04-20,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003919,AKKY-100704,cliente704.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-20,2026-04-20,0,1,1,1,0,1,2026-04-22,995.97,0.92,0
EVT-0003920,AKKY-100704,cliente704.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-25,2026-04-20,5,1,1,0,0,0,,0.0,0.92,1
EVT-0003921,AKKY-100705,cliente705.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-07,2026-03-09,-30,1,1,0,0,1,2026-02-19,1067.52,0.12,0
EVT-0003922,AKKY-100705,cliente705.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-09,2026-03-09,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003923,AKKY-100705,cliente705.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-14,2026-03-09,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003924,AKKY-100705,cliente705.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-07,2026-03-09,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003925,AKKY-100705,cliente705.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-09,2026-03-09,0,1,0,0,0,0,,0.0,0.92,0
EVT-0003926,AKKY-100705,cliente705.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-14,2026-03-09,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003927,AKKY-100706,cliente706.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-16,2026-02-15,-30,1,1,1,0,1,2026-02-07,832.32,0.12,0
EVT-0003928,AKKY-100706,cliente706.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-15,2026-02-15,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003929,AKKY-100706,cliente706.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-20,2026-02-15,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003930,AKKY-100706,cliente706.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-16,2026-02-15,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0003931,AKKY-100706,cliente706.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-15,2026-02-15,0,1,1,1,0,1,2026-02-16,906.18,0.92,0
EVT-0003932,AKKY-100706,cliente706.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-20,2026-02-15,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003933,AKKY-100707,cliente707.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-11,2026-01-11,0,1,1,0,0,0,,0.0,0.12,0
EVT-0003934,AKKY-100707,cliente707.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-16,2026-01-11,5,1,1,1,0,0,,0.0,0.12,0
EVT-0003935,AKKY-100707,cliente707.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-11,2026-01-11,0,1,1,1,0,1,2026-01-13,824.17,0.92,0
EVT-0003936,AKKY-100707,cliente707.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-16,2026-01-11,5,1,1,0,0,0,,0.0,0.92,1
EVT-0003937,AKKY-100708,cliente708.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-17,2026-02-16,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003938,AKKY-100708,cliente708.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-16,2026-02-16,0,1,1,1,0,0,,0.0,0.12,0
EVT-0003939,AKKY-100708,cliente708.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-21,2026-02-16,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003940,AKKY-100708,cliente708.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-17,2026-02-16,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003941,AKKY-100708,cliente708.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-16,2026-02-16,0,1,1,0,0,1,2026-02-16,1023.11,0.92,0
EVT-0003942,AKKY-100708,cliente708.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-21,2026-02-16,5,1,1,0,0,0,,0.0,0.92,0
EVT-0003943,AKKY-100709,cliente709.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-28,2026-02-27,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003944,AKKY-100709,cliente709.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-27,2026-02-27,0,1,1,1,0,1,2026-03-01,1012.36,0.12,0
EVT-0003945,AKKY-100709,cliente709.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-04,2026-02-27,5,1,1,0,0,0,,0.0,0.12,0
EVT-0003946,AKKY-100709,cliente709.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-28,2026-02-27,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0003947,AKKY-100709,cliente709.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-27,2026-02-27,0,1,1,1,0,0,,0.0,0.92,0
EVT-0003948,AKKY-100709,cliente709.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.92,0
EVT-0003949,AKKY-100710,cliente710.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-26,2026-04-25,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0003950,AKKY-100710,cliente710.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-25,2026-04-25,0,1,1,0,0,0,,0.0,0.12,0
